-2	2	4	-2	2	64	-2	2	0	-2	2	2	-2	16	110	-2	2	40	-2	2	4	-2	2	64	-2	2	0	-2	2	0	-2	2	0	-2	2	2	-2	16	110	-2	2	10	-2	16	108	-2	16	102	-2	2	8	-2	2	0	-2	2	0	-2	2	2	-2	16	110	-2	2	40	-2	2	36	-2	2	68	-2	2	64	-2	2	0	-2	2	0	-2	2	0	-2	2	32	-2	2	4	-2	2	66	-2	16	110	-2	2	8	-2	2	2	-2	16	110	-2	2	8	-2	2	0	-2	2	0	-2	2	32	-2	2	4
-2	16	19	-2	2	108	-2	2	100	-2	2	116	-2	2	101	-2	2	-26	-2	16	-101	-2	2	108	-2	2	100	-2	2	100	-2	2	100	-2	2	116	-2	2	101	-2	2	-12	-2	2	85	-2	2	-31	-2	2	-92	-2	2	100	-2	2	100	-2	2	116	-2	2	101	-2	2	-26	-2	16	-103	-2	16	-109	-2	2	108	-2	2	100	-2	2	100	-2	2	68	-2	2	66	-2	16	-33	-2	2	60	-2	2	101	-2	2	-28	-2	2	116	-2	2	101	-2	2	-28	-2	2	100	-2	2	100	-2	2	102	-2	16	-119
-2	16	16	-2	16	17	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-127	-2	16	-112	-2	16	17	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-109	-2	2	110	-2	16	-103	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-127	-2	16	-128	-2	16	16	-2	16	17	-2	16	-111	-2	16	-111	-2	16	-109	-2	2	124	-2	2	103	-2	16	25	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-127	-2	16	-128
-2	16	32	-2	16	36	-2	16	100	-2	16	100	-2	16	100	-2	16	100	-2	16	100	-2	16	100	-2	16	100	-2	16	100	-2	16	100	-2	16	100	-2	16	100	-2	16	100	-2	16	116	-2	16	101	-2	16	-28	-2	16	100	-2	16	100	-2	16	100	-2	16	100	-2	16	100	-2	16	100	-2	16	100	-2	16	100	-2	16	100	-2	16	100	-2	16	116	-2	16	117	-2	16	-27	-2	16	-28	-2	16	100	-2	16	100	-2	16	100	-2	16	100	-2	16	100	-2	16	100	-2	16	100	-2	16	100	-2	16	68
-2	16	34	2	8	13	2	9	13	2	9	13	2	9	13	2	9	13	2	9	13	2	9	13	2	9	13	2	9	13	2	9	13	2	9	13	2	9	13	2	9	13	2	9	13	2	9	13	2	9	13	2	9	13	2	9	13	2	9	13	2	9	13	2	9	13	2	9	13	2	9	13	2	9	13	2	9	13	2	9	13	2	9	13	2	9	13	2	9	13	2	9	13	2	9	13	2	9	13	2	9	13	2	9	13	2	9	13	2	9	13	2	9	13	2	9	13	2	9	13
-2	16	50	2	8	14	-2	16	-7	-2	16	-75	-2	16	-11	-2	16	-11	-2	16	-43	-2	16	-47	-2	16	-77	1	12	7	1	14	7	1	14	7	1	14	7	1	14	7	1	14	7	1	14	7	1	14	7	1	14	7	1	14	7	1	14	7	1	14	7	1	15	7	-2	16	-39	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-127
-2	16	50	2	8	14	-2	16	-22	1	12	4	1	13	4	1	14	4	1	15	4	-2	16	72	-2	16	50	1	12	8	-2	16	-3	-2	16	-11	-2	16	-11	-2	16	-11	-2	16	-11	-2	16	-11	-2	16	-11	-2	16	-11	-2	16	-11	-2	16	-11	-2	16	-9	1	15	8	-2	16	-56	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0
-2	16	50	2	8	14	-2	16	-6	1	12	5	1	13	5	1	14	5	1	15	5	-2	16	-56	-2	16	18	1	12	9	1	13	9	1	14	9	1	14	9	1	14	9	1	14	9	1	14	9	1	14	9	1	14	9	1	14	9	1	14	9	1	14	9	1	15	9	-2	16	-120	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0
-2	16	50	2	8	14	-2	16	-6	1	12	6	1	13	6	1	14	6	1	15	6	-2	16	-56	-2	16	16	-2	16	17	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-127	-2	16	-128	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0
-2	16	50	2	8	14	-2	16	-6	1	12	7	1	13	7	1	14	7	1	15	7	-2	16	-56	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0
