-2	8	36	-2	8	100	-2	8	68	-2	8	66	-2	16	110	-2	8	10	-2	16	110	-2	8	40	-2	8	36	-2	8	68	-2	8	96	-2	8	36	-2	8	100	-2	8	68	-2	8	66	-2	16	108	-2	16	100	-2	16	102	-2	8	40	-2	8	36	-2	8	68	-2	8	96	-2	8	36	-2	8	100	-2	8	100	-2	8	68	-2	8	64	-2	8	0	-2	8	32	-2	8	36	-2	8	100	-2	8	100	-2	8	100	-2	8	100	-2	8	68	-2	8	64	-2	8	0	-2	8	0	-2	8	0	-2	8	0
-2	16	53	-2	16	-43	-2	16	-13	-2	8	120	-2	8	37	-2	8	-12	-2	8	101	-2	8	-26	-2	16	-103	-2	16	-77	-2	8	106	-2	16	-5	1	6	4	1	7	4	-2	8	124	-2	8	117	-2	8	-11	-2	8	-27	-2	8	-26	1	6	4	1	7	4	-2	8	110	-2	16	-103	-2	16	-111	-2	16	-111	-2	16	-109	-2	8	108	-2	8	100	-2	8	102	-2	16	-71	-2	16	-75	-2	16	-43	-2	16	-47	-2	16	-111	-2	16	-109	-2	8	108	-2	8	100	-2	8	100	-2	8	100	-2	8	68
1	6	4	1	7	4	-2	16	90	-2	8	-18	-2	16	-69	1	6	4	1	7	4	-2	16	-55	-2	16	-128	-2	16	18	-2	8	-2	-2	16	-102	1	6	5	1	7	5	-2	18	-103	-2	18	-111	-2	18	-109	-2	16	-35	-2	16	-45	1	6	5	1	7	5	-2	16	-119	-2	16	-128	-2	16	0	-2	16	0	-2	16	16	-2	16	17	-2	16	-111	-2	16	-127	-2	16	-94	1	6	4	1	7	4	-2	16	72	-2	16	0	-2	16	16	-2	16	17	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-127
1	6	5	1	7	5	-2	16	-4	-2	16	101	-2	16	-10	1	6	5	1	7	5	-2	16	-20	-2	16	100	-2	16	116	-2	16	101	-2	16	-12	-2	16	119	-2	18	-19	-2	18	-60	-2	18	96	-2	18	52	-2	18	119	-2	16	124	-2	16	117	-2	16	-27	-2	16	-28	-2	16	100	-2	16	100	-2	16	100	-2	16	100	-2	16	100	-2	16	100	-2	16	100	-2	16	118	1	6	5	1	7	5	-2	16	-20	-2	16	100	-2	16	100	-2	16	100	-2	16	100	-2	16	100	-2	16	100	-2	16	68
2	9	13	2	9	13	2	9	13	2	9	13	2	9	13	2	9	13	2	9	13	2	9	13	2	9	13	2	9	13	2	9	13	2	9	13	2	9	13	2	9	13	2	9	13	-2	18	10	2	9	13	2	9	13	2	9	13	2	9	13	2	9	13	2	9	13	2	9	13	2	9	13	2	9	13	2	9	13	2	9	13	2	9	13	2	9	13	2	9	13	2	9	13	2	9	13	2	9	13	2	9	13	2	9	13	2	9	13	2	9	13	2	9	13	2	9	13	2	9	13
-2	16	17	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-77	-2	18	-55	-2	18	-112	-2	18	51	-2	16	-39	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-127
-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	50	-2	18	-56	-2	18	0	-2	18	50	-2	16	-56	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0
-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	50	-2	18	-56	-2	18	0	-2	18	50	-2	16	-56	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0
-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	50	-2	18	-56	-2	18	0	-2	18	50	-2	16	-56	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0
-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	50	-2	18	-56	-2	18	0	-2	18	50	-2	16	-56	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0
